timestamp,battery_voltage,battery_charging_current,battery_discharge_current,battery_capacity,battery_soc_percent,is_charging_on
2024-07-02T09:05:00,11.94,40.0,0.0,99.7,23.1,1
2024-07-02T09:10:00,11.95,40.0,0.0,99.7,24.3,1
2024-07-02T09:15:00,11.97,40.0,0.0,99.7,25.5,1
2024-07-02T09:20:00,12.05,40.0,0.0,99.7,26.7,1
2024-07-02T09:25:00,12.03,40.0,0.0,99.7,28.0,1
2024-07-02T09:30:00,12.13,40.0,0.0,99.7,29.3,1
2024-07-02T09:35:00,12.21,40.0,0.0,99.7,30.7,1
2024-07-02T09:40:00,12.22,40.0,0.0,99.7,32.1,1
2024-07-02T09:45:00,12.28,40.0,0.0,99.7,33.5,1
2024-07-02T09:50:00,12.3,40.0,0.0,99.7,34.9,1
2024-07-02T09:55:00,12.38,40.0,0.0,99.7,36.3,1
2024-07-02T10:00:00,12.42,40.0,0.0,99.7,37.8,1
2024-07-02T10:05:00,12.48,40.0,0.0,99.7,39.3,1
2024-07-02T10:10:00,12.42,40.0,0.0,99.69,40.8,1
2024-07-02T10:15:00,12.54,40.0,0.0,99.69,42.4,1
2024-07-02T10:20:00,12.59,40.0,0.0,99.69,44.0,1
2024-07-02T10:25:00,12.69,40.0,0.0,99.69,45.6,1
2024-07-02T10:30:00,12.72,40.0,0.0,99.69,47.2,1
2024-07-02T10:35:00,12.78,40.0,0.0,99.69,48.8,1
2024-07-02T10:40:00,12.81,40.0,0.0,99.69,50.5,1
2024-07-02T10:45:00,12.84,40.0,0.0,99.69,52.2,1
2024-07-02T10:50:00,12.91,40.0,0.0,99.69,53.9,1
2024-07-02T10:55:00,12.96,40.0,0.0,99.69,55.6,1
2024-07-02T11:00:00,12.99,40.0,0.0,99.69,57.3,1
2024-07-02T11:05:00,13.1,40.0,0.0,99.69,59.1,1
2024-07-02T11:10:00,13.06,40.0,0.0,99.69,60.9,1
2024-07-02T11:15:00,13.24,40.0,0.0,99.69,62.7,1
2024-07-02T11:20:00,13.29,40.0,0.0,99.68,64.5,1
2024-07-02T11:25:00,13.35,40.0,0.0,99.68,66.3,1
2024-07-02T11:30:00,13.37,40.0,0.0,99.68,68.1,1
2024-07-02T11:35:00,13.39,40.0,0.0,99.68,69.9,1
2024-07-02T11:40:00,13.52,40.0,0.0,99.68,71.8,1
2024-07-02T11:45:00,13.57,40.0,0.0,99.68,73.6,1
2024-07-02T11:50:00,13.64,40.0,0.0,99.68,75.5,1
2024-07-02T11:55:00,13.71,40.0,0.0,99.68,77.3,1
2024-07-02T12:00:00,13.72,40.0,0.0,99.68,78.6,1
2024-07-02T12:05:00,13.76,40.0,0.0,99.68,79.9,1
2024-07-02T12:10:00,13.82,40.0,0.0,99.68,81.1,1
2024-07-02T12:15:00,13.81,40.0,0.0,99.68,82.4,1
2024-07-02T12:20:00,13.87,40.0,0.0,99.68,83.7,1
2024-07-02T12:25:00,13.88,40.0,0.0,99.67,85.0,1
2024-07-02T12:30:00,13.92,40.0,0.0,99.67,86.2,1
2024-07-02T12:35:00,13.98,40.0,0.0,99.67,87.5,1
2024-07-02T12:40:00,14.07,40.0,0.0,99.67,88.8,1
2024-07-02T12:45:00,14.07,40.0,0.0,99.67,90.1,1
2024-07-02T12:50:00,14.14,40.0,0.0,99.67,91.3,1
2024-07-02T12:55:00,14.19,40.0,0.0,99.67,93.2,1
2024-07-02T13:00:00,14.22,40.0,0.0,99.67,94.6,1
2024-07-02T13:05:00,14.32,40.0,0.0,99.67,95.9,1
2024-07-02T13:10:00,14.29,40.0,0.0,99.67,97.3,1
2024-07-02T13:15:00,14.32,40.0,0.0,99.67,98.6,1
2024-07-02T13:20:00,14.38,40.0,0.0,99.67,100.0,1
2024-07-02T13:25:00,14.4,40.0,0.0,99.67,100.0,1
2024-07-02T13:30:00,14.42,40.0,0.0,99.67,100.0,1
2024-07-02T13:35:00,14.44,40.0,0.0,99.66,100.0,1
2024-07-02T13:40:00,14.36,40.0,0.0,99.66,100.0,1
2024-07-02T13:45:00,14.4,40.0,0.0,99.66,100.0,1
2024-07-02T13:50:00,14.38,40.0,0.0,99.66,100.0,1
2024-07-02T13:55:00,14.4,40.0,0.0,99.66,100.0,1
2024-07-02T14:00:00,14.41,40.0,0.0,99.66,100.0,1
2024-07-02T14:05:00,14.39,40.0,0.0,99.66,100.0,1
2024-07-02T14:10:00,14.42,40.0,0.0,99.66,100.0,1
2024-07-02T14:15:00,14.37,40.0,0.0,99.66,100.0,1
2024-07-02T14:20:00,14.4,40.0,0.0,99.66,100.0,1
2024-07-02T14:25:00,14.38,40.0,0.0,99.66,100.0,1
2024-07-02T14:30:00,14.4,40.0,0.0,99.66,100.0,1
2024-07-02T14:35:00,14.34,40.0,0.0,99.66,100.0,1
2024-07-02T14:40:00,14.41,40.0,0.0,99.65,100.0,1
2024-07-02T14:45:00,14.4,40.0,0.0,99.65,100.0,1
2024-07-02T14:50:00,14.38,40.0,0.0,99.65,100.0,1
2024-07-02T14:55:00,14.4,40.0,0.0,99.65,100.0,1
2024-07-02T15:00:00,14.37,40.0,0.0,99.65,100.0,1
2024-07-02T15:05:00,14.37,40.0,0.0,99.65,100.0,1
2024-07-02T15:10:00,14.43,40.0,0.0,99.65,100.0,1
2024-07-02T15:15:00,14.43,40.0,0.0,99.65,100.0,1
2024-07-02T15:20:00,14.39,40.0,0.0,99.65,100.0,1
2024-07-02T15:25:00,14.35,40.0,0.0,99.65,100.0,1
2024-07-02T15:30:00,14.43,40.0,0.0,99.65,100.0,1
2024-07-02T15:35:00,14.39,40.0,0.0,99.65,100.0,1
2024-07-02T15:40:00,14.39,40.0,0.0,99.65,100.0,1
2024-07-02T15:45:00,14.38,40.0,0.0,99.65,100.0,1
2024-07-02T15:50:00,14.41,40.0,0.0,99.64,100.0,1
2024-07-02T15:55:00,14.41,40.0,0.0,99.64,100.0,1
2024-07-02T16:00:00,14.4,40.0,0.0,99.64,100.0,1
2024-07-02T16:05:00,14.38,40.0,0.0,99.64,100.0,1
2024-07-02T16:10:00,14.36,40.0,0.0,99.64,100.0,1
2024-07-02T16:15:00,14.4,40.0,0.0,99.64,100.0,1
2024-07-02T16:20:00,14.36,40.0,0.0,99.64,100.0,1
2024-07-02T16:25:00,14.42,40.0,0.0,99.64,100.0,1
2024-07-02T16:30:00,14.39,40.0,0.0,99.64,100.0,1
2024-07-02T16:35:00,14.41,40.0,0.0,99.64,100.0,1
2024-07-02T16:40:00,14.41,40.0,0.0,99.64,100.0,1
2024-07-02T16:45:00,14.34,39.37,0.0,99.64,100.0,1
2024-07-02T16:50:00,14.39,36.52,0.0,99.64,100.0,1
2024-07-02T16:55:00,14.4,31.9,0.0,99.63,100.0,1
2024-07-02T17:00:00,14.4,24.66,0.0,99.63,100.0,1
2024-07-02T17:05:00,14.41,23.3,0.0,99.63,100.0,1
2024-07-02T17:10:00,14.38,16.3,0.0,99.63,100.0,1
2024-07-02T17:15:00,14.38,13.58,0.0,99.63,100.0,1
2024-07-02T17:20:00,14.39,5.69,0.0,99.63,100.0,1
2024-07-02T17:25:00,14.38,3.43,0.0,99.63,100.0,1
2024-07-02T17:30:00,14.44,0.0,0.49,99.63,100.0,0
2024-07-02T17:35:00,14.38,0.0,5.08,99.63,100.0,0
2024-07-02T17:40:00,14.4,0.0,10.11,99.63,99.9,0
2024-07-02T17:45:00,14.39,0.0,13.62,99.63,99.8,0
2024-07-02T17:50:00,14.32,0.0,19.15,99.63,99.6,0
2024-07-02T17:55:00,14.42,0.0,23.35,99.63,99.4,0
2024-07-02T18:00:00,14.37,0.0,26.27,99.62,99.2,0
2024-07-02T18:05:00,14.35,0.0,32.18,99.62,99.0,0
2024-07-02T18:10:00,14.38,0.0,36.98,99.62,98.7,0
2024-07-02T18:15:00,14.35,0.0,40.25,99.62,98.3,0
2024-07-02T18:20:00,14.28,0.0,46.18,99.62,98.0,0
2024-07-02T18:25:00,14.31,0.0,50.65,99.62,97.6,0
2024-07-02T18:30:00,14.29,0.0,52.93,99.62,97.2,0
2024-07-02T18:35:00,14.32,0.0,57.69,99.62,96.7,0
2024-07-02T18:40:00,14.26,0.0,60.0,99.62,96.2,0
2024-07-02T18:45:00,14.29,0.0,60.0,99.62,95.7,0
2024-07-02T18:50:00,14.26,0.0,60.0,99.62,95.2,0
2024-07-02T18:55:00,14.25,0.0,60.0,99.62,94.6,0
2024-07-02T19:00:00,14.22,0.0,60.0,99.62,94.0,0
2024-07-02T19:05:00,14.19,0.0,60.0,99.62,93.3,0
2024-07-02T19:10:00,14.12,0.0,60.0,99.61,92.7,0
2024-07-02T19:15:00,14.14,0.0,60.0,99.61,92.0,0
2024-07-02T19:20:00,14.16,0.0,60.0,99.61,91.3,0
2024-07-02T19:25:00,14.11,0.0,60.0,99.61,90.6,0
2024-07-02T19:30:00,14.04,0.0,60.0,99.61,89.9,0
2024-07-02T19:35:00,14.03,0.0,60.0,99.61,89.2,0
2024-07-02T19:40:00,14.06,0.0,60.0,99.61,88.4,0
2024-07-02T19:45:00,14.01,0.0,60.0,99.61,87.7,0
2024-07-02T19:50:00,13.94,0.0,60.0,99.61,87.0,0
2024-07-02T19:55:00,13.95,0.0,60.0,99.61,86.3,0
2024-07-02T20:00:00,13.87,0.0,60.0,99.61,84.7,0
2024-07-02T20:05:00,13.86,0.0,60.0,99.61,83.2,0
2024-07-02T20:10:00,13.81,0.0,60.0,99.61,81.6,0
2024-07-02T20:15:00,13.77,0.0,60.0,99.6,80.1,0
2024-07-02T20:20:00,13.72,0.0,60.0,99.6,78.5,0
2024-07-02T20:25:00,13.64,0.0,60.0,99.6,77.0,0
2024-07-02T20:30:00,13.57,0.0,60.0,99.6,75.4,0
2024-07-02T20:35:00,13.59,0.0,60.0,99.6,73.9,0
2024-07-02T20:40:00,13.53,0.0,60.0,99.6,72.3,0
2024-07-02T20:45:00,13.5,0.0,60.0,99.6,70.8,0
2024-07-02T20:50:00,13.39,0.0,60.0,99.6,69.2,0
2024-07-02T20:55:00,13.3,0.0,60.0,99.6,67.7,0
2024-07-02T21:00:00,13.36,0.0,60.0,99.6,66.9,0
2024-07-02T21:05:00,13.28,0.0,60.0,99.6,66.2,0
2024-07-02T21:10:00,13.3,0.0,60.0,99.6,65.5,0
2024-07-02T21:15:00,13.25,0.0,60.0,99.6,64.8,0
2024-07-02T21:20:00,13.25,0.0,60.0,99.6,64.1,0
2024-07-02T21:25:00,13.17,0.0,60.0,99.59,63.3,0
2024-07-02T21:30:00,13.18,0.0,60.0,99.59,62.6,0
2024-07-02T21:35:00,13.13,0.0,60.0,99.59,61.9,0
2024-07-02T21:40:00,13.14,0.0,60.0,99.59,61.2,0
2024-07-02T21:45:00,13.1,0.0,60.0,99.59,60.5,0
2024-07-02T21:50:00,13.07,0.0,60.0,99.59,59.7,0
2024-07-02T21:55:00,13.08,0.0,60.0,99.59,59.0,0
2024-07-02T22:00:00,13.04,0.0,60.0,99.59,58.0,0
2024-07-02T22:05:00,13.01,0.0,60.0,99.59,56.9,0
2024-07-02T22:10:00,12.98,0.0,60.0,99.59,55.9,0
2024-07-02T22:15:00,12.96,0.0,60.0,99.59,54.8,0
2024-07-02T22:20:00,12.96,0.0,60.0,99.59,53.8,0
2024-07-02T22:25:00,12.85,0.0,60.0,99.59,52.7,0
2024-07-02T22:30:00,12.87,0.0,60.0,99.58,51.7,0
2024-07-02T22:35:00,12.86,0.0,60.0,99.58,50.6,0
2024-07-02T22:40:00,12.74,0.0,60.0,99.58,49.6,0
2024-07-02T22:45:00,12.72,0.0,60.0,99.58,48.5,0
2024-07-02T22:50:00,12.76,0.0,60.0,99.58,47.5,0
2024-07-02T22:55:00,12.71,0.0,60.0,99.58,46.4,0
2024-07-02T23:00:00,12.61,0.0,60.0,99.58,45.9,0
2024-07-02T23:05:00,12.61,0.0,60.0,99.58,45.3,0
2024-07-02T23:10:00,12.59,0.0,60.0,99.58,44.7,0
2024-07-02T23:15:00,12.56,0.0,60.0,99.58,44.2,0
2024-07-02T23:20:00,12.63,0.0,60.0,99.58,43.7,0
2024-07-02T23:25:00,12.53,0.0,60.0,99.58,43.1,0
2024-07-02T23:30:00,12.53,0.0,60.0,99.58,42.5,0
2024-07-02T23:35:00,12.5,0.0,60.0,99.58,42.0,0
2024-07-02T23:40:00,12.43,0.0,60.0,99.57,41.4,0
2024-07-02T23:45:00,12.52,0.0,60.0,99.57,40.9,0
2024-07-02T23:50:00,12.44,0.0,60.0,99.57,40.3,0
2024-07-02T23:55:00,12.46,0.0,60.0,99.57,39.8,0
2024-07-03T00:00:00,12.42,0.0,60.0,99.57,39.2,0
2024-07-03T00:05:00,12.47,0.0,60.0,99.57,38.7,0
2024-07-03T00:10:00,12.45,0.0,60.0,99.57,38.1,0
2024-07-03T00:15:00,12.36,0.0,60.0,99.57,37.6,0
2024-07-03T00:20:00,12.38,0.0,60.0,99.57,37.0,0
2024-07-03T00:25:00,12.38,0.0,60.0,99.57,36.4,0
2024-07-03T00:30:00,12.33,0.0,60.0,99.57,35.9,0
2024-07-03T00:35:00,12.34,0.0,60.0,99.57,35.3,0
2024-07-03T00:40:00,12.27,0.0,60.0,99.57,34.8,0
2024-07-03T00:45:00,12.31,0.0,60.0,99.56,34.2,0
2024-07-03T00:50:00,12.23,0.0,60.0,99.56,33.7,0
2024-07-03T00:55:00,12.25,0.0,60.0,99.56,33.1,0
2024-07-03T01:00:00,12.21,0.0,60.0,99.56,32.6,0
2024-07-03T01:05:00,12.16,0.0,60.0,99.56,32.0,0
2024-07-03T01:10:00,12.19,0.0,60.0,99.56,31.5,0
2024-07-03T01:15:00,12.24,0.0,60.0,99.56,30.9,0
2024-07-03T01:20:00,12.11,0.0,60.0,99.56,30.4,0
2024-07-03T01:25:00,12.08,0.0,60.0,99.56,29.8,0
2024-07-03T01:30:00,12.13,0.0,60.0,99.56,29.3,0
2024-07-03T01:35:00,12.13,0.0,60.0,99.56,28.7,0
2024-07-03T01:40:00,12.1,0.0,60.0,99.56,28.2,0
2024-07-03T01:45:00,12.09,0.0,60.0,99.56,27.6,0
2024-07-03T01:50:00,12.05,0.0,60.0,99.56,27.0,0
2024-07-03T01:55:00,12.06,0.0,60.0,99.55,26.5,0
2024-07-03T02:00:00,12.04,0.0,60.0,99.55,25.9,0
2024-07-03T02:05:00,11.97,0.0,60.0,99.55,25.4,0
2024-07-03T02:10:00,11.94,0.0,60.0,99.55,24.8,0
2024-07-03T02:15:00,11.97,0.0,60.0,99.55,24.3,0
2024-07-03T02:20:00,11.94,0.0,60.0,99.55,23.7,0
2024-07-03T02:25:00,12.0,0.0,60.0,99.55,23.2,0
2024-07-03T02:30:00,11.94,0.0,60.0,99.55,22.6,0
2024-07-03T02:35:00,11.87,0.0,60.0,99.55,22.1,0
2024-07-03T02:40:00,11.88,0.0,60.0,99.55,21.5,0
2024-07-03T02:45:00,11.86,0.0,60.0,99.55,21.0,0
2024-07-03T02:50:00,11.84,0.0,60.0,99.55,20.4,0
2024-07-03T02:55:00,11.79,0.0,60.0,99.55,19.9,0
2024-07-03T03:00:00,11.79,0.0,60.0,99.54,19.3,0
2024-07-03T03:05:00,11.74,0.0,60.0,99.54,18.8,0
2024-07-03T03:10:00,11.75,0.0,60.0,99.54,18.2,0
2024-07-03T03:15:00,11.7,0.0,60.0,99.54,17.7,0
2024-07-03T03:20:00,11.71,0.0,60.0,99.54,17.1,0
2024-07-03T03:25:00,11.69,0.0,60.0,99.54,16.6,0
2024-07-03T03:30:00,11.71,0.0,60.0,99.54,16.1,0
2024-07-03T03:35:00,11.69,0.0,60.0,99.54,15.5,0
2024-07-03T03:40:00,11.64,0.0,60.0,99.54,14.9,0
2024-07-03T03:45:00,11.64,0.0,60.0,99.54,14.4,0
2024-07-03T03:50:00,11.6,0.0,60.0,99.54,13.8,0
2024-07-03T03:55:00,11.57,0.0,60.0,99.54,13.3,0
2024-07-03T04:00:00,11.62,0.0,60.0,99.54,12.7,0
2024-07-03T04:05:00,11.59,0.0,60.0,99.53,12.2,0
2024-07-03T04:10:00,11.54,0.0,60.0,99.53,11.6,0
2024-07-03T04:15:00,11.54,0.0,60.0,99.53,11.1,0
2024-07-03T04:20:00,11.55,0.0,60.0,99.53,10.5,0
2024-07-03T04:25:00,11.5,0.0,60.0,99.53,10.0,0
2024-07-03T04:30:00,11.55,0.0,60.0,99.53,10.0,0
2024-07-03T04:35:00,11.57,0.0,60.0,99.53,10.0,0
2024-07-03T04:40:00,11.5,0.0,60.0,99.53,10.0,0
2024-07-03T04:45:00,11.47,0.0,60.0,99.53,10.0,0
2024-07-03T04:50:00,11.52,0.0,60.0,99.53,10.0,0
2024-07-03T04:55:00,11.49,0.0,60.0,99.53,10.0,0
2024-07-03T05:00:00,11.43,0.0,60.0,99.53,10.0,0
2024-07-03T05:05:00,11.49,0.0,60.0,99.53,10.0,0
2024-07-03T05:10:00,11.54,0.0,60.0,99.53,10.0,0
2024-07-03T05:15:00,11.49,0.0,60.0,99.52,10.0,0
2024-07-03T05:20:00,11.48,0.0,60.0,99.52,10.0,0
2024-07-03T05:25:00,11.5,0.0,60.0,99.52,10.0,0
2024-07-03T05:30:00,11.48,0.0,60.0,99.52,10.0,0
2024-07-03T05:35:00,11.46,0.0,60.0,99.52,10.0,0
2024-07-03T05:40:00,11.49,0.0,60.0,99.52,10.0,0
2024-07-03T05:45:00,11.49,0.0,60.0,99.52,10.0,0
2024-07-03T05:50:00,11.5,0.0,60.0,99.52,10.0,0
2024-07-03T05:55:00,11.47,0.0,60.0,99.52,10.0,0
2024-07-03T06:00:00,11.46,0.0,60.0,99.52,10.0,0
2024-07-03T06:05:00,11.46,0.0,60.0,99.52,10.0,0
2024-07-03T06:10:00,11.53,0.0,60.0,99.52,10.0,0
2024-07-03T06:15:00,11.5,0.0,60.0,99.52,10.0,0
2024-07-03T06:20:00,11.51,0.0,60.0,99.51,10.0,0
2024-07-03T06:25:00,11.5,0.0,60.0,99.51,10.0,0
2024-07-03T06:30:00,11.49,0.0,60.0,99.51,10.0,0
2024-07-03T06:35:00,11.51,0.0,60.0,99.51,10.0,0
2024-07-03T06:40:00,11.49,0.0,60.0,99.51,10.0,0
2024-07-03T06:45:00,11.48,0.0,60.0,99.51,10.0,0
2024-07-03T06:50:00,11.47,0.0,60.0,99.51,10.0,0
2024-07-03T06:55:00,11.53,0.0,60.0,99.51,10.0,0
2024-07-03T07:00:00,11.53,0.0,60.0,99.51,10.0,0
2024-07-03T07:05:00,11.52,0.0,60.0,99.51,10.0,0
2024-07-03T07:10:00,11.55,0.0,60.0,99.51,10.0,0
2024-07-03T07:15:00,11.46,0.0,60.0,99.51,10.0,0
2024-07-03T07:20:00,11.47,0.0,60.0,99.51,10.0,0
2024-07-03T07:25:00,11.48,0.0,58.7,99.51,10.0,0
2024-07-03T07:30:00,11.54,0.0,53.17,99.5,10.0,0
2024-07-03T07:35:00,11.48,0.0,48.15,99.5,10.0,0
2024-07-03T07:40:00,11.5,0.0,42.8,99.5,10.0,0
2024-07-03T07:45:00,11.51,0.0,37.87,99.5,10.0,0
2024-07-03T07:50:00,11.49,0.0,30.52,99.5,10.0,0
2024-07-03T07:55:00,11.5,0.0,23.68,99.5,10.0,0
2024-07-03T08:00:00,11.49,40.0,0.0,99.5,10.7,1
2024-07-03T08:05:00,11.55,40.0,0.0,99.5,11.5,1
2024-07-03T08:10:00,11.57,40.0,0.0,99.5,12.2,1
2024-07-03T08:15:00,11.58,40.0,0.0,99.5,13.1,1
2024-07-03T08:20:00,11.64,40.0,0.0,99.5,13.9,1
2024-07-03T08:25:00,11.68,40.0,0.0,99.5,14.8,1
2024-07-03T08:30:00,11.71,40.0,0.0,99.5,15.7,1
2024-07-03T08:35:00,11.7,40.0,0.0,99.49,16.7,1
2024-07-03T08:40:00,11.74,40.0,0.0,99.49,17.6,1
2024-07-03T08:45:00,11.79,40.0,0.0,99.49,18.7,1
2024-07-03T08:50:00,11.8,40.0,0.0,99.49,19.7,1
2024-07-03T08:55:00,11.85,40.0,0.0,99.49,20.8,1
2024-07-03T09:00:00,11.95,40.0,0.0,99.49,22.0,1
2024-07-03T09:05:00,11.89,40.0,0.0,99.49,23.1,1
2024-07-03T09:10:00,11.94,40.0,0.0,99.49,24.3,1
2024-07-03T09:15:00,11.98,40.0,0.0,99.49,25.5,1
2024-07-03T09:20:00,12.08,40.0,0.0,99.49,26.8,1
2024-07-03T09:25:00,12.07,40.0,0.0,99.49,28.0,1
2024-07-03T09:30:00,12.18,40.0,0.0,99.49,29.3,1
2024-07-03T09:35:00,12.18,40.0,0.0,99.49,30.7,1
2024-07-03T09:40:00,12.2,40.0,0.0,99.49,32.1,1
2024-07-03T09:45:00,12.29,40.0,0.0,99.48,33.5,1
2024-07-03T09:50:00,12.34,40.0,0.0,99.48,34.9,1
2024-07-03T09:55:00,12.33,40.0,0.0,99.48,36.3,1
2024-07-03T10:00:00,12.4,40.0,0.0,99.48,37.8,1
2024-07-03T10:05:00,12.41,40.0,0.0,99.48,39.3,1
2024-07-03T10:10:00,12.5,40.0,0.0,99.48,40.9,1
2024-07-03T10:15:00,12.59,40.0,0.0,99.48,42.4,1
2024-07-03T10:20:00,12.62,40.0,0.0,99.48,44.0,1
2024-07-03T10:25:00,12.62,40.0,0.0,99.48,45.6,1
2024-07-03T10:30:00,12.65,40.0,0.0,99.48,47.3,1
2024-07-03T10:35:00,12.78,40.0,0.0,99.48,48.9,1
2024-07-03T10:40:00,12.82,40.0,0.0,99.48,50.6,1
2024-07-03T10:45:00,12.83,40.0,0.0,99.48,52.2,1
2024-07-03T10:50:00,12.95,40.0,0.0,99.47,53.9,1
2024-07-03T10:55:00,12.94,40.0,0.0,99.47,55.6,1
2024-07-03T11:00:00,13.06,40.0,0.0,99.47,57.4,1
2024-07-03T11:05:00,13.14,40.0,0.0,99.47,59.1,1
2024-07-03T11:10:00,13.11,40.0,0.0,99.47,60.9,1
2024-07-03T11:15:00,13.19,40.0,0.0,99.47,62.7,1
2024-07-03T11:20:00,13.25,40.0,0.0,99.47,64.5,1
2024-07-03T11:25:00,13.34,40.0,0.0,99.47,66.3,1
2024-07-03T11:30:00,13.33,40.0,0.0,99.47,68.1,1
2024-07-03T11:35:00,13.42,40.0,0.0,99.47,70.0,1
2024-07-03T11:40:00,13.47,40.0,0.0,99.47,71.8,1
2024-07-03T11:45:00,13.57,40.0,0.0,99.47,73.7,1
2024-07-03T11:50:00,13.57,40.0,0.0,99.47,75.5,1
2024-07-03T11:55:00,13.7,40.0,0.0,99.47,77.4,1
2024-07-03T12:00:00,13.73,40.0,0.0,99.46,77.8,1
2024-07-03T12:05:00,13.72,40.0,0.0,99.46,78.2,1
2024-07-03T12:10:00,13.77,40.0,0.0,99.46,78.6,1
2024-07-03T12:15:00,13.73,40.0,0.0,99.46,79.1,1
2024-07-03T12:20:00,13.77,40.0,0.0,99.46,79.5,1
2024-07-03T12:25:00,13.77,40.0,0.0,99.46,79.9,1
2024-07-03T12:30:00,13.81,40.0,0.0,99.46,80.3,1
2024-07-03T12:35:00,13.78,40.0,0.0,99.46,80.8,1
2024-07-03T12:40:00,13.73,40.0,0.0,99.46,81.2,1
2024-07-03T12:45:00,13.83,40.0,0.0,99.46,81.6,1
2024-07-03T12:50:00,13.78,40.0,0.0,99.46,82.0,1
2024-07-03T12:55:00,13.88,40.0,0.0,99.46,83.9,1
2024-07-03T13:00:00,13.88,40.0,0.0,99.46,85.3,1
2024-07-03T13:05:00,14.0,40.0,0.0,99.45,86.6,1
2024-07-03T13:10:00,13.98,40.0,0.0,99.45,88.0,1
2024-07-03T13:15:00,14.08,40.0,0.0,99.45,89.3,1
2024-07-03T13:20:00,14.12,40.0,0.0,99.45,90.7,1
2024-07-03T13:25:00,14.18,40.0,0.0,99.45,92.0,1
2024-07-03T13:30:00,14.17,40.0,0.0,99.45,93.3,1
2024-07-03T13:35:00,14.22,40.0,0.0,99.45,94.6,1
2024-07-03T13:40:00,14.32,40.0,0.0,99.45,95.9,1
2024-07-03T13:45:00,14.24,40.0,0.0,99.45,97.2,1
2024-07-03T13:50:00,14.34,40.0,0.0,99.45,98.5,1
2024-07-03T13:55:00,14.4,40.0,0.0,99.45,99.7,1
2024-07-03T14:00:00,14.45,40.0,0.0,99.45,100.0,1
2024-07-03T14:05:00,14.41,40.0,0.0,99.45,100.0,1
2024-07-03T14:10:00,14.41,40.0,0.0,99.44,100.0,1
2024-07-03T14:15:00,14.37,40.0,0.0,99.44,100.0,1
2024-07-03T14:20:00,14.39,40.0,0.0,99.44,100.0,1
2024-07-03T14:25:00,14.43,40.0,0.0,99.44,100.0,1
2024-07-03T14:30:00,14.41,40.0,0.0,99.44,100.0,1
2024-07-03T14:35:00,14.38,40.0,0.0,99.44,100.0,1
2024-07-03T14:40:00,14.37,40.0,0.0,99.44,100.0,1
2024-07-03T14:45:00,14.42,40.0,0.0,99.44,100.0,1
2024-07-03T14:50:00,14.38,40.0,0.0,99.44,100.0,1
2024-07-03T14:55:00,14.43,40.0,0.0,99.44,100.0,1
2024-07-03T15:00:00,14.41,40.0,0.0,99.44,100.0,1
2024-07-03T15:05:00,14.35,40.0,0.0,99.44,100.0,1
2024-07-03T15:10:00,14.42,40.0,0.0,99.44,100.0,1
2024-07-03T15:15:00,14.4,40.0,0.0,99.44,100.0,1
2024-07-03T15:20:00,14.44,40.0,0.0,99.43,100.0,1
2024-07-03T15:25:00,14.41,40.0,0.0,99.43,100.0,1
2024-07-03T15:30:00,14.42,40.0,0.0,99.43,100.0,1
2024-07-03T15:35:00,14.39,40.0,0.0,99.43,100.0,1
2024-07-03T15:40:00,14.43,40.0,0.0,99.43,100.0,1
2024-07-03T15:45:00,14.42,40.0,0.0,99.43,100.0,1
2024-07-03T15:50:00,14.41,40.0,0.0,99.43,100.0,1
2024-07-03T15:55:00,14.39,40.0,0.0,99.43,100.0,1
2024-07-03T16:00:00,14.47,40.0,0.0,99.43,100.0,1
2024-07-03T16:05:00,14.4,40.0,0.0,99.43,100.0,1
2024-07-03T16:10:00,14.39,40.0,0.0,99.43,100.0,1
2024-07-03T16:15:00,14.43,40.0,0.0,99.43,100.0,1
2024-07-03T16:20:00,14.41,40.0,0.0,99.43,100.0,1
2024-07-03T16:25:00,14.35,40.0,0.0,99.42,100.0,1
2024-07-03T16:30:00,14.37,40.0,0.0,99.42,100.0,1
2024-07-03T16:35:00,14.44,40.0,0.0,99.42,100.0,1
2024-07-03T16:40:00,14.45,40.0,0.0,99.42,100.0,1
2024-07-03T16:45:00,14.36,38.56,0.0,99.42,100.0,1
2024-07-03T16:50:00,14.4,34.93,0.0,99.42,100.0,1
2024-07-03T16:55:00,14.43,30.1,0.0,99.42,100.0,1
2024-07-03T17:00:00,14.45,25.54,0.0,99.42,100.0,1
2024-07-03T17:05:00,14.37,21.39,0.0,99.42,100.0,1
2024-07-03T17:10:00,14.33,17.52,0.0,99.42,100.0,1
2024-07-03T17:15:00,14.37,13.45,0.0,99.42,100.0,1
2024-07-03T17:20:00,14.37,7.2,0.0,99.42,100.0,1
2024-07-03T17:25:00,14.37,2.27,0.0,99.42,100.0,1
2024-07-03T17:30:00,14.43,0.0,0.06,99.42,100.0,0
2024-07-03T17:35:00,14.41,0.0,5.42,99.41,100.0,0
2024-07-03T17:40:00,14.37,0.0,9.47,99.41,99.9,0
2024-07-03T17:45:00,14.4,0.0,14.07,99.41,99.8,0
2024-07-03T17:50:00,14.36,0.0,17.94,99.41,99.6,0
2024-07-03T17:55:00,14.39,0.0,23.37,99.41,99.4,0
2024-07-03T18:00:00,14.4,0.0,27.11,99.41,99.2,0
2024-07-03T18:05:00,14.38,0.0,30.89,99.41,99.0,0
2024-07-03T18:10:00,14.37,0.0,36.74,99.41,98.7,0
